date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/04/17,36,10,19,38,19,12,55,43
2012/04/18,64,7,23,44,21,23,57,34
2012/04/19,67,12,27,50,23,19,62,43
2012/04/20,54,2,27,51,24,3,45,42
2012/04/21,42,0,25,50,25,5,35,30
2012/04/22,33,2,24,51,27,18,62,44
2012/04/23,66,2,11,37,26,11,43,32
2012/04/24,45,0,15,39,24,12,45,33
2012/04/25,52,3,13,36,23,26,56,30
2012/04/26,44,6,13,31,18,43,72,29
2012/04/27,85,14,20,44,24,4,4,0
2012/04/28,12,2,23,53,30,2,3,1
2012/04/29,4,0,23,55,32,28,75,47
2012/04/30,79,6,22,52,30,34,81,47
2012/05/01,81,5,17,48,31,27,30,3
2012/05/02,37,6,20,55,35,29,36,7
2012/05/03,45,9,23,60,37,18,26,8
2012/05/04,23,5,26,60,34,5,55,50
2012/05/05,54,1,27,61,34,1,6,5
2012/05/06,51,1,32,67,35,15,110,95
2012/05/07,76,3,33,70,37,27,63,36
2012/05/08,72,7,37,75,38,36,73,37
2012/05/09,79,9,42,78,36,18,43,25
2012/05/10,58,7,47,92,45,28,55,27
2012/05/11,53,9,44,91,47,4,146,142
2012/05/12,154,2,47,101,54,1,38,37
2012/05/13,36,0,47,102,55,28,79,51
2012/05/14,76,6,40,97,57,21,42,21
2012/05/15,32,6,37,88,51,22,32,10
2012/05/16,32,8,39,88,49,23,41,18
2012/05/17,27,7,38,79,41,39,46,7
2012/05/18,48,10,42,90,48,4,9,5
2012/05/19,17,0,47,106,59,4,84,80
2012/05/20,80,1,47,106,59,210,278,68
2012/05/21,247,12,37,79,42,30,83,53
2012/05/22,73,7,32,70,38,35,126,91
2012/05/23,129,12,40,80,40,51,105,54
2012/05/24,113,22,41,83,42,17,28,11
2012/05/25,63,7,43,87,44,5,46,41
2012/05/26,6,1,41,86,45,38,93,55
2012/05/27,86,36,40,86,46,7,65,58
2012/05/28,63,1,40,88,48,21,83,62
2012/05/29,87,4,39,91,52,27,79,52
2012/05/30,76,6,40,96,56,11,73,62
2012/05/31,80,2,39,104,65,25,79,54
2012/06/01,76,6,36,107,71,14,24,10
2012/06/02,53,12,46,120,74,14,163,149
2012/06/03,162,10,48,124,76,15,64,49
2012/06/04,67,7,49,124,75,25,87,62
2012/06/05,79,12,47,123,76,33,108,75
2012/06/06,99,11,42,119,77,23,100,77
2012/06/07,100,7,43,123,80,19,40,21
2012/06/08,33,16,46,123,77,9,18,9
2012/06/09,10,2,46,125,79,1,94,93
2012/06/10,89,1,46,124,78,9,132,123
2012/06/11,123,2,42,118,76,14,64,50
2012/06/12,51,5,44,114,70,31,91,60
2012/06/13,80,12,44,113,69,32,254,222
2012/06/14,254,21,45,115,70,50,118,68
2012/06/15,104,23,44,112,68,1,16,15
2012/06/16,5,1,45,115,70,5,84,79
2012/06/17,70,2,43,114,71,19,85,66
2012/06/18,77,12,44,109,65,34,122,88
2012/06/19,108,23,42,111,69,41,126,85
2012/06/20,123,20,41,114,73,97,185,88
2012/06/21,190,49,41,116,75,36,116,80
2012/06/22,102,9,45,124,79,11,75,64
2012/06/23,62,8,49,128,79,4,65,61
2012/06/24,46,3,49,129,80,24,83,59
2012/06/25,76,15,48,129,81,28,80,52
2012/06/26,72,12,43,125,82,44,129,85
2012/06/27,117,23,46,122,76,35,97,62
2012/06/28,91,15,54,132,78,23,78,55
2012/06/29,70,11,65,147,82,9,91,82
2012/06/30,75,1,65,147,82,10,229,219
2012/07/01,206,3,63,141,78,34,76,42
2012/07/02,128,16,53,126,73,32,145,113
2012/07/03,100,9,55,139,84,8,82,74
2012/07/04,77,5,57,142,85,17,76,59
2012/07/05,98,10,68,155,87,16,101,85
2012/07/06,96,7,70,157,87,20,52,32
2012/07/07,48,11,70,157,87,3,69,66
2012/07/08,64,2,70,158,88,11,85,74
2012/07/09,85,11,70,159,89,15,74,59
2012/07/10,74,7,70,163,93,13,234,221
2012/07/11,241,6,74,171,97,8,18,10
2012/07/12,20,0,79,173,94,16,32,16
2012/07/13,26,8,81,177,96,7,30,23
2012/07/14,28,6,85,180,95,8,20,12
2012/07/15,11,1,85,178,93,14,29,15
2012/07/16,31,7,86,179,93,38,62,24
2012/07/17,57,22,84,174,90,67,88,21
2012/07/18,86,25,86,178,92,50,66,16
2012/07/19,51,7,78,172,94,83,100,17
2012/07/20,79,20,61,159,98,15,29,14
2012/07/21,27,4,73,171,98,11,28,17
2012/07/22,22,7,73,176,103,36,170,134
2012/07/23,149,12,64,159,95,51,88,37
2012/07/24,69,15,52,149,97,40,73,33
2012/07/25,62,23,60,157,97,36,73,37
2012/07/26,63,15,56,160,104,35,65,30
2012/07/27,47,19,59,164,105,15,39,24
2012/07/28,27,9,62,175,113,16,42,26
2012/07/29,20,4,60,174,114,41,78,37
2012/07/30,55,23,53,159,106,44,82,38
2012/07/31,68,25,54,164,110,38,166,128
2012/08/01,163,20,54,169,115,46,78,32
2012/08/02,55,27,52,167,115,39,124,85
2012/08/03,107,11,56,167,111,21,41,20
2012/08/04,34,9,55,169,114,12,92,80
2012/08/05,79,5,54,169,115,26,109,83
2012/08/06,99,9,48,162,114,41,117,76
2012/08/07,105,15,42,160,118,31,109,78
2012/08/08,93,12,38,155,117,37,210,173
2012/08/09,192,17,39,146,107,48,208,160
2012/08/10,204,25,42,153,111,11,277,266
2012/08/11,260,8,49,159,110,33,192,159
2012/08/12,183,26,55,166,111,15,170,155
2012/08/13,171,13,55,170,115,122,281,159
2012/08/14,247,27,44,152,108,33,210,177
2012/08/15,209,14,53,158,105,36,216,180
2012/08/16,211,19,62,168,106,41,232,191
2012/08/17,204,12,64,167,103,12,29,17
2012/08/18,12,3,67,171,104,10,127,117
2012/08/19,111,4,66,169,103,53,149,96
2012/08/20,135,23,58,159,101,19,140,121
2012/08/21,127,8,64,159,95,17,95,78
2012/08/22,89,6,64,159,95,26,102,76
2012/08/23,93,8,61,160,99,19,87,68
2012/08/24,69,8,64,167,103,12,77,65
2012/08/25,65,5,66,172,106,17,74,57
2012/08/26,53,5,64,170,106,43,117,74
2012/08/27,89,21,51,146,95,45,137,92
2012/08/28,102,12,49,134,85,25,91,66
2012/08/29,75,19,51,133,82,59,142,83
2012/08/30,130,32,57,137,80,27,92,65
2012/08/31,66,10,66,145,79,17,80,63
2012/09/01,62,5,68,150,82,14,62,48
2012/09/02,57,10,80,163,83,34,102,68
2012/09/03,80,2,74,155,81,28,121,93
2012/09/04,81,6,74,145,71,30,111,81
2012/09/05,114,13,76,147,71,52,109,57
2012/09/06,108,19,81,155,74,27,107,80
2012/09/07,94,5,79,155,76,8,68,60
2012/09/08,58,4,77,159,82,8,65,57
2012/09/09,51,4,77,160,83,14,95,81
2012/09/10,81,0,78,159,81,15,76,61
2012/09/11,76,4,83,161,78,39,99,60
2012/09/12,87,9,81,163,82,29,120,91
2012/09/13,110,8,78,162,84,9,71,62
2012/09/14,55,3,77,162,85,10,76,66
2012/09/15,61,10,77,163,86,8,64,56
2012/09/16,54,2,78,164,86,27,89,62
2012/09/17,75,3,73,154,81,41,126,85
2012/09/18,111,11,73,150,77,32,108,76
2012/09/19,93,9,70,144,74,51,70,19
2012/09/20,54,11,72,150,78,32,83,51
2012/09/21,86,11,82,169,87,29,44,15
2012/09/22,13,1,76,163,87,16,89,73
2012/09/23,77,3,76,161,85,89,158,69
2012/09/24,144,44,66,145,79,44,175,131
2012/09/25,171,9,68,149,81,54,202,148
2012/09/26,194,10,80,159,79,62,109,47
2012/09/27,87,8,78,161,83,31,86,55
2012/09/28,83,7,82,171,89,11,16,5
2012/09/29,17,0,90,184,94,12,89,77
2012/09/30,85,4,96,182,86,39,86,47
2012/10/01,76,3,91,172,81,74,448,374
