date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/04/17,51,9,36,85,49,23,64,41
2012/04/18,60,7,33,85,52,35,70,35
2012/04/19,69,14,35,88,53,33,82,49
2012/04/20,70,4,34,89,55,12,58,46
2012/04/21,47,0,33,91,58,9,44,35
2012/04/22,33,0,32,93,61,18,64,46
2012/04/23,72,0,26,87,61,19,53,34
2012/04/24,46,1,31,88,57,33,73,40
2012/04/25,65,5,27,79,52,39,89,50
2012/04/26,53,9,24,65,41,31,64,33
2012/04/27,64,15,30,76,46,13,22,9
2012/04/28,32,4,35,90,55,7,13,6
2012/04/29,4,0,35,93,58,38,82,44
2012/04/30,87,15,35,94,59,49,100,51
2012/05/01,90,15,32,91,59,46,59,13
2012/05/02,63,18,37,102,65,36,57,21
2012/05/03,60,13,39,105,66,32,49,17
2012/05/04,44,10,42,108,66,8,56,48
2012/05/05,52,1,42,113,71,5,16,11
2012/05/06,37,1,46,117,71,27,106,79
2012/05/07,74,11,44,111,67,51,93,42
2012/05/08,87,18,45,109,64,43,83,40
2012/05/09,85,9,49,113,64,32,61,29
2012/05/10,74,11,54,130,76,32,63,31
2012/05/11,61,6,55,135,80,9,122,113
2012/05/12,126,3,59,149,90,5,39,34
2012/05/13,30,0,59,150,91,44,91,47
2012/05/14,80,17,54,144,90,37,58,21
2012/05/15,45,11,50,138,88,39,58,19
2012/05/16,53,18,52,137,85,42,63,21
2012/05/17,40,14,46,122,76,46,60,14
2012/05/18,51,9,49,128,79,5,16,11
2012/05/19,23,0,53,144,91,10,78,68
2012/05/20,65,1,55,144,89,156,221,65
2012/05/21,190,24,47,120,73,50,97,47
2012/05/22,85,14,42,113,71,30,94,64
2012/05/23,93,10,51,124,73,65,115,50
2012/05/24,108,32,48,123,75,16,32,16
2012/05/25,73,7,55,135,80,6,51,45
2012/05/26,18,2,61,143,82,5,53,48
2012/05/27,41,0,61,144,83,9,57,48
2012/05/28,56,2,62,148,86,29,91,62
2012/05/29,79,4,59,149,90,37,79,42
2012/05/30,68,15,60,156,96,19,79,60
2012/05/31,85,6,60,169,109,36,89,53
2012/06/01,88,17,67,186,119,17,39,22
2012/06/02,66,12,81,205,124,15,147,132
2012/06/03,134,10,84,205,121,23,77,54
2012/06/04,70,6,80,206,126,37,93,56
2012/06/05,94,20,78,204,126,34,94,60
2012/06/06,87,10,75,205,130,23,100,77
2012/06/07,90,11,80,213,133,9,37,28
2012/06/08,19,3,78,207,129,11,27,16
2012/06/09,17,3,79,212,133,3,80,77
2012/06/10,67,0,79,217,138,13,111,98
2012/06/11,94,4,75,212,137,38,84,46
2012/06/12,62,21,76,209,133,33,86,53
2012/06/13,69,19,74,204,130,50,202,152
2012/06/14,180,30,72,198,126,15,78,63
2012/06/15,51,1,67,192,125,6,27,21
2012/06/16,11,1,71,196,125,11,78,67
2012/06/17,62,4,72,201,129,22,72,50
2012/06/18,61,5,74,201,127,38,95,57
2012/06/19,65,8,71,194,123,42,98,56
2012/06/20,92,13,73,200,127,71,136,65
2012/06/21,127,15,70,202,132,23,84,61
2012/06/22,69,4,75,208,133,15,66,51
2012/06/23,48,6,82,218,136,5,49,44
2012/06/24,30,0,83,222,139,24,72,48
2012/06/25,48,10,82,217,135,28,71,43
2012/06/26,53,6,77,210,133,50,106,56
2012/06/27,87,26,80,210,130,46,98,52
2012/06/28,75,16,83,214,131,25,69,44
2012/06/29,52,12,92,227,135,11,71,60
2012/06/30,50,1,93,230,137,14,139,125
2012/07/01,105,4,90,221,131,27,54,27
2012/07/02,69,4,79,207,128,41,123,82
2012/07/03,78,21,82,212,130,16,84,68
2012/07/04,60,0,81,204,123,20,62,42
2012/07/05,58,4,83,209,126,21,80,59
2012/07/06,66,3,84,210,126,24,63,39
2012/07/07,43,8,84,212,128,8,60,52
2012/07/08,47,1,84,216,132,19,78,59
2012/07/09,60,9,85,214,129,34,89,55
2012/07/10,77,10,88,222,134,20,162,142
2012/07/11,150,6,94,232,138,17,40,23
2012/07/12,24,4,102,238,136,28,59,31
2012/07/13,26,7,102,232,130,11,32,21
2012/07/14,10,5,104,234,130,11,31,20
2012/07/15,4,0,103,232,129,18,37,19
2012/07/16,22,2,105,235,130,45,68,23
2012/07/17,47,14,103,233,130,43,67,24
2012/07/18,43,7,99,228,129,53,77,24
2012/07/19,47,9,97,227,130,54,81,27
2012/07/20,35,2,81,209,128,14,44,30
2012/07/21,26,0,95,222,127,10,37,27
2012/07/22,9,1,96,224,128,32,123,91
2012/07/23,93,6,89,220,131,59,96,37
2012/07/24,56,13,75,200,125,40,74,34
2012/07/25,51,13,80,204,124,37,81,44
2012/07/26,37,6,79,198,119,40,80,40
2012/07/27,33,6,78,192,114,18,49,31
2012/07/28,16,2,82,199,117,19,53,34
2012/07/29,17,1,79,199,120,36,69,33
2012/07/30,30,4,77,193,116,38,69,31
2012/07/31,43,5,78,194,116,36,124,88
2012/08/01,95,6,75,190,115,60,90,30
2012/08/02,57,21,73,186,113,35,92,57
2012/08/03,66,3,73,192,119,25,49,24
2012/08/04,36,6,73,196,123,19,75,56
2012/08/05,57,5,73,202,129,37,84,47
2012/08/06,69,13,71,205,134,38,93,55
2012/08/07,70,9,61,194,133,51,104,53
2012/08/08,66,10,54,187,133,46,134,88
2012/08/09,119,13,52,189,137,38,129,91
2012/08/10,112,9,55,193,138,12,154,142
2012/08/11,134,0,61,201,140,16,104,88
2012/08/12,83,1,68,210,142,27,122,95
2012/08/13,103,13,68,212,144,58,154,96
2012/08/14,105,6,53,193,140,26,131,105
2012/08/15,128,4,63,207,144,37,130,93
2012/08/16,120,15,71,214,143,51,141,90
2012/08/17,114,6,74,216,142,15,37,22
2012/08/18,23,4,77,224,147,15,97,82
2012/08/19,76,3,77,226,149,52,117,65
2012/08/20,93,23,71,221,150,19,81,62
2012/08/21,78,11,77,230,153,33,93,60
2012/08/22,61,7,73,219,146,39,94,55
2012/08/23,72,13,72,215,143,20,63,43
2012/08/24,43,7,73,220,147,12,60,48
2012/08/25,47,2,74,224,150,18,60,42
2012/08/26,29,4,73,222,149,38,97,59
2012/08/27,72,9,62,210,148,55,128,73
2012/08/28,77,19,59,189,130,28,82,54
2012/08/29,56,15,63,189,126,50,103,53
2012/08/30,82,15,68,190,122,53,101,48
2012/08/31,64,21,69,190,121,21,75,54
2012/09/01,49,8,68,195,127,17,56,39
2012/09/02,41,5,74,204,130,30,76,46
2012/09/03,40,3,69,196,127,27,85,58
2012/09/04,53,6,75,197,122,34,97,63
2012/09/05,73,10,75,194,119,59,108,49
2012/09/06,68,12,70,189,119,24,87,63
2012/09/07,60,0,71,194,123,16,74,58
2012/09/08,36,0,67,194,127,17,73,56
2012/09/09,40,6,67,197,130,20,71,51
2012/09/10,41,3,69,200,131,18,77,59
2012/09/11,51,3,73,199,126,48,104,56
2012/09/12,74,15,72,199,127,16,86,70
2012/09/13,55,5,74,198,124,15,74,59
2012/09/14,39,5,75,196,121,15,74,59
2012/09/15,47,3,77,193,116,17,79,62
2012/09/16,41,1,78,193,115,28,79,51
2012/09/17,51,2,76,192,116,40,92,52
2012/09/18,70,7,78,197,119,35,99,64
2012/09/19,69,13,81,202,121,59,85,26
2012/09/20,47,22,79,204,125,32,81,49
2012/09/21,55,3,83,212,129,24,54,30
2012/09/22,20,2,84,214,130,20,97,77
2012/09/23,56,3,85,212,127,47,104,57
2012/09/24,65,4,81,205,124,27,107,80
2012/09/25,96,6,93,218,125,60,157,97
2012/09/26,139,8,104,236,132,77,135,58
2012/09/27,79,14,97,232,135,41,103,62
2012/09/28,70,10,103,239,136,24,55,31
2012/09/29,24,12,109,248,139,17,82,65
2012/09/30,40,0,104,242,138,48,97,49
2012/10/01,61,15,104,243,139,47,201,154
2012/10/02,176,11,99,237,138,68,116,48
2012/10/03,62,23,89,225,136,43,120,77
2012/10/04,73,12,87,207,120,36,108,72
2012/10/05,103,9,98,235,137,21,66,45
2012/10/06,49,3,110,252,142,18,78,60
2012/10/07,51,3,110,259,149,37,95,58
2012/10/08,71,6,111,259,148,66,125,59
2012/10/09,61,12,87,231,144,33,76,43
2012/10/10,62,4,85,234,149,55,110,55
2012/10/11,80,10,79,226,147,32,81,49
2012/10/12,70,5,80,233,153,34,72,38
2012/10/13,42,11,77,228,151,11,51,40
2012/10/14,20,1,76,223,147,58,115,57
2012/10/15,96,39,81,223,142,34,84,50
2012/10/16,65,9,85,228,143,45,90,45
2012/10/17,53,7,82,218,136,79,124,45
2012/10/18,94,19,81,217,136,43,100,57
2012/10/19,76,15,84,216,132,41,107,66
2012/10/20,65,5,79,212,133,26,52,26
2012/10/21,31,9,83,219,136,62,221,159
2012/10/22,203,15,83,215,132,77,120,43
2012/10/23,100,34,89,221,132,47,106,59
2012/10/24,85,10,95,222,127,73,126,53
2012/10/25,90,19,85,214,129,65,121,56
2012/10/26,107,16,85,222,137,7,57,50
2012/10/27,41,0,87,225,138,8,78,70
2012/10/28,54,1,87,219,132,59,116,57
2012/10/29,80,12,61,183,122,52,92,40
2012/10/30,86,20,62,185,123,54,95,41
2012/10/31,86,24,61,187,126,67,96,29
2012/11/01,81,24,64,186,122,51,102,51
2012/11/02,64,10,60,180,120,18,58,40
2012/11/03,46,1,62,184,122,6,50,44
2012/11/04,28,0,63,179,116,35,76,41
2012/11/05,59,8,56,167,111,59,123,64
